"Beverage ID";"Country";"Ingredient";"Labels";"Stage";"Impact Category";"Indicator";"Unit";"Value";"Monetary Value";"Beverage-type";"product-id";"Product";"Years";"Production Method";"Stage functional unit";"Data quality (country specific)";"Proxy";"Salepoint";"Deca";"Milk Type";"Price Excluding Tax";"Value Added Tax";"Smart Value Added Tax";"Smart Pricing";"Smart Pricing rounded";"Value Unit";"References"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Fossil resource scarcity";"kg oil eq";0.0003374649868331614;0.0001784282719466235;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.000018280381792182055;0.0000008761902873167552;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Freshwater eutrophication";"kg P eq";0.0000001926246734975595;0.000046273816442138176;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Global warming";"kg CO2 eq";0.0009630483660497804;0.00018043169166618756;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Human carcinogenic toxicity";"kg 1,4-DCB";0.000031745422547377054;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Human non-carcinogenic toxicity";"kg 1,4-DCB";0.0009069527658987708;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ionizing radiation";"kBq Co-60 eq";0.00076942784051227;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Land use";"m2a crop eq";0.000015966041242391598;0.0000019085682896931155;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.000025605609977873007;0.00000005591983030527023;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Marine eutrophication";"kg N eq";0.000000411187201883749;0.00000685306275722112;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Mineral resource scarcity";"kg Cu eq";0.000003411184477190275;0.0000008743537712624155;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ozone formation, Human health";"kg NOx eq";0.0000018939969256754175;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Ozone formation, Terrestrial ecosystems";"kg NOx eq";0.000001944899549955178;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.0000000005469765104182018;0.00000003640192560376626;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Terrestrial acidification";"kg SO2 eq";0.000002020506678359027;0.000011193977929217956;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.00140609863421943;0.0000004848575458307946;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Switzerland";"Sugarbeet";"none";"Processing, Sugar extraction";"Environment";"Water consumption";"m3";-0.00003658748510173207;-0.0000559321247167098;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"no";"France";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Extraction of sugar from beet, processing/FR U Misssing data at the country level, France has been used as a proxy; World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Agricultural land occupation";"m2a";0.0000020356555597419912;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Global warming";"kg CO2 eq";0.00026907676121463834;0.00005041281095066666;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Fossil resource scarcity";"kg oil eq";0.00010200348811515759;0.000053932428035603975;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.0000020353310568249396;0.00000009755470775926773;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Freshwater eutrophication";"kg P eq";0.000000017940497439314614;0.000004309807618690201;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Human toxicity";"kg 1,4-DCB";0.00007325604453438027;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Ionising radiation";"kg U235-Eq";0.000021234468615220952;0.0000013602863210870948;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.0000026161939938433053;0.000000005713479362835212;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Marine eutrophication";"kg N eq";0.00000015770737368496275;0.0000026284342610574015;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Metal depletion";"kg Fe eq";0.00001056711019500066;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Natural land transformation";"m2";0.00000010452870799057473;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.000000000049906751296797106;0.0000000033213525868646137;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.00000035468272948420453;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.0000006569865048508624;0.0000022855387786876813;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000005874014292477142;0.0000032543117550743423;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.00000013361659136597032;0.00000000004607430161394384;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Urban land occupation";"m2a";0.000015003451227593898;0.0000007111922377254249;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Field to Storage";"Environment";"Water consumption";"m3";0.00000020417809341729135;0.00000031213171809109476;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";5.56;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (200); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Agricultural land occupation";"m2a";0.000000384431355706671;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Global warming";"kg CO2 eq";0.000050814855984778825;0.000009520404945719423;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Fossil resource scarcity";"kg oil eq";0.000019263248654840914;0.000010185080834061902;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Freshwater ecotoxicity";"kg 1,4-DCB";0.00000038437007368096885;0.000000018423101285473223;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Freshwater eutrophication";"kg P eq";0.0000000033880435811655294;0.0000008139025179181134;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Human toxicity";"kg 1,4-DCB";0.00001383432495703225;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Ionising radiation";"kg U235-Eq";0.000004010106483090288;0.000000256888603802419;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Marine ecotoxicity";"kg 1,4-DCB";0.0000004940654125063797;0.0000000010789844120462181;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Marine eutrophication";"kg N eq";0.000000029782867332591887;0.0000004963769737608402;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Metal depletion";"kg Fe eq";0.0000019955873569695494;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Natural land transformation";"m2";0.000000019740133703256022;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Stratospheric ozone depletion";"kg CFC11 eq";0.000000000009424836126193698;0.0000000006272338518359433;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Fine particulate matter formation";"kg PM10 eq";0.0000000669814507119451;0;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; No factor available; European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Photochemical oxidant formation";"kg NMVOC";0.00000012407119246284274;0.0000004316215319464147;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Terrestrial acidification";"kg SO2 eq";0.0000001109301260269964;0.0000006145732630985719;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Terrestrial ecotoxicity";"kg 1,4-DCB";0.000000025233349088897273;0.000000000008701082139323928;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; True Price, Monestisation factors for true pricing (2023); European Central Bank, Eurosystem, US dollar (USD), 2024"
"Swiss sugar low";"Europe";"Sugarbeet";"none";"Transport, Storage-to-Port";"Environment";"Urban land occupation";"m2a";0.000002833385573556402;0.00000013430788662080868;"Sugar";"Swiss sugar";"Sugar";"2021";"conventional";1;"country-specific";"Europe";"Rolex Centre";"False";"none";0;0;0.026121670431268066;0;0;"USD2023/kg";"Road; transport, freight, lorry 16-32 metric ton, EURO6 (210); World Bank, Inflation (annual %), 2024; CE-Delft, Environmental Prices Handbook (2017); European Central Bank, Eurosystem, US dollar (USD), 2024"
